code,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2020,2021
SVN,0.575066667,0.588,0.6006,0.606533333,0.6145,0.613633333,0.626566667,0.629666667,0.668,0.721,0.723,0.747,0.718666667,0.664333333,0.662333333
SWE,0.76,0.7617,0.760766667,0.760733333,0.7455,0.748233333,0.7634,0.7594,0.7656,0.772666667,0.762333333,0.764666667,0.772666667,0.770333333,0.776
SWZ,,,,,,,,,0.5764,0.572333333,0.567,0.566333333,,0.611,0.645333333
SYR,,0.503433333,0.498733333,0.484233333,0.464866667,0.460933333,0.424866667,0.429566667,0.443566667,0.434333333,0.433,0.431,0.430333333,0.429,0.435
TCD,0.3742,0.391966667,0.379866667,0.396733333,0.390266667,0.390866667,0.4255,0.4247,0.4457,0.45,0.459333333,0.442,0.449666667,0.470666667,0.466666667
TGO,,,,,,,,,,,,,0.503,0.499,0.584666667
THA,0.584333333,0.582166667,0.5958,0.594466667,0.5948,0.592433333,0.592533333,0.597166667,0.6105,0.615,0.605666667,0.599,0.609333333,0.617666667,0.621
TJK,,0.550933333,0.5459,0.561966667,0.5611,0.551566667,0.5625,0.572266667,0.565,0.578333333,0.584,0.579,0.525,0.508666667,0.542666667
TLS,,,,,,,0.587666667,,,,0.525333333,0.510666667,0.524666667,0.557666667,0.636
TTO,0.5798,0.5881,0.639433333,0.646633333,0.653866667,0.656466667,0.631633333,0.638266667,0.627366667,0.633333333,0.637333333,,,0.681333333,0.672
TUN,0.516566667,0.514466667,0.516033333,0.507833333,0.5147,0.512666667,,,0.514866667,0.522333333,0.524666667,0.542666667,0.540333333,0.535,0.542333333
TUR,0.456966667,0.4453,0.456633333,0.453333333,0.458266667,0.468666667,0.476766667,0.4856,0.497866667,0.506333333,0.504,0.508,0.511666667,0.521,0.528
TZA,0.616133333,0.606233333,0.6195,0.583366667,0.5902,0.6001,0.625066667,0.603266667,0.6332,0.631666667,0.628,0.607666667,0.613,0.624333333,0.619666667
UGA,0.581066667,0.585833333,0.605533333,0.616966667,0.6293,0.636166667,0.6372,0.6183,0.587033333,0.618,0.611666667,0.637,0.639333333,0.628666667,0.628666667
UKR,0.579733333,0.581033333,0.5877,0.5931,0.5905,0.5894,0.592766667,0.600366667,0.616433333,0.609666667,0.606666667,0.614333333,0.618,0.636,0.626333333
URY,0.546766667,0.554533333,0.5944,0.598333333,0.5931,0.5944,0.572866667,0.580566667,0.589633333,0.579,0.581,0.620333333,0.626666667,0.656666667,0.61
USA,0.612366667,0.607166667,0.630733333,0.629966667,0.661766667,0.661866667,0.656666667,0.659266667,0.6701,0.662333333,0.638,0.633333333,0.635,0.64,0.694333333
UZB,0.592633333,0.597166667,0.595066667,0.596233333,,,,,,,,,,,
VEN,0.564233333,0.579733333,0.5902,0.585333333,0.588566667,0.5883,0.614833333,0.614833333,0.587,0.595333333,0.598333333,0.614,0.618333333,0.624,0.604666667
VNM,,0.595166667,0.580466667,0.583566667,0.587866667,0.582333333,0.6009,0.600366667,0.607333333,0.598666667,0.617333333,0.611333333,0.612,0.618666667,0.62
VUT,,,,,,,,,,,,,,0.528,0.507666667
YEM,0.286433333,0.2748,0.295366667,0.288,0.289433333,0.325466667,0.349633333,0.359466667,0.3638,0.323666667,0.366,0.365333333,0.343666667,0.336,0.333333333
ZAF,0.6248,0.634066667,0.639166667,0.702766667,0.682066667,0.674533333,0.6769,0.678833333,0.677033333,0.685666667,0.692,0.681333333,0.680333333,0.713333333,0.715
ZMB,0.527033333,0.518066667,0.5069,0.521,0.516066667,0.516966667,0.514233333,0.5186,0.5239,0.542,,,,0.647666667,0.640666667
ZWE,0.5424,0.544533333,0.547366667,0.551666667,0.5613,0.565666667,,,0.6086,0.618666667,0.620666667,0.631,0.635333333,0.647666667,0.65
Grand Total,0.558105217,0.56545026,0.576102314,0.579599751,0.579891272,0.581920494,0.587631188,0.591494118,0.598723944,0.603739631,0.602115741,0.605169374,0.604374718,0.609396514,0.615175214
